date,open,high,low,close,adjusted_close,volume,ticker,Ticker
2024-11-26,67.79,68.07,67.57,68.02,68.02,28798,IS3Q.XETRA,IS3Q.XETRA
2024-11-27,67.93,67.97,67.43,67.5,67.5,28897,IS3Q.XETRA,IS3Q.XETRA
2024-11-28,67.86,67.92,67.68,67.75,67.75,21035,IS3Q.XETRA,IS3Q.XETRA
2024-11-29,67.69,68.06,67.63,68.04,68.04,30091,IS3Q.XETRA,IS3Q.XETRA
2024-12-02,68.19,68.65,68.11,68.61,68.61,38105,IS3Q.XETRA,IS3Q.XETRA
2024-12-03,68.7,68.74,68.38,68.59,68.59,27429,IS3Q.XETRA,IS3Q.XETRA
2024-12-04,68.72,69.05,68.59,68.7,68.7,109047,IS3Q.XETRA,IS3Q.XETRA
2024-12-05,68.74,68.88,68.37,68.45,68.45,81983,IS3Q.XETRA,IS3Q.XETRA
2024-12-06,68.31,68.75,68.18,68.57,68.57,44714,IS3Q.XETRA,IS3Q.XETRA
2024-12-09,68.54,68.57,68.1,68.24,68.24,45984,IS3Q.XETRA,IS3Q.XETRA
2024-12-10,68.26,68.5,68.21,68.46,68.46,23600,IS3Q.XETRA,IS3Q.XETRA
2024-12-11,68.34,68.83,68.28,68.79,68.79,34805,IS3Q.XETRA,IS3Q.XETRA
2024-12-12,68.49,69.0,68.33,68.52,68.52,43129,IS3Q.XETRA,IS3Q.XETRA
2024-12-13,68.42,68.5,67.95,68.01,68.01,73721,IS3Q.XETRA,IS3Q.XETRA
2024-12-16,67.9,68.2,67.81,68.06,68.06,40542,IS3Q.XETRA,IS3Q.XETRA
2024-12-17,67.75,67.9,67.6,67.86,67.86,46570,IS3Q.XETRA,IS3Q.XETRA
2024-12-18,67.89,68.12,67.77,68.03,68.03,29549,IS3Q.XETRA,IS3Q.XETRA
2024-12-19,66.77,67.17,66.68,67.01,67.01,60487,IS3Q.XETRA,IS3Q.XETRA
2024-12-20,66.47,66.94,65.7,66.94,66.94,90866,IS3Q.XETRA,IS3Q.XETRA
2024-12-23,66.97,67.04,66.66,66.73,66.73,32574,IS3Q.XETRA,IS3Q.XETRA
2024-12-27,67.42,67.56,66.94,67.08,67.08,35046,IS3Q.XETRA,IS3Q.XETRA
2024-12-30,66.97,67.09,66.46,66.46,66.46,30154,IS3Q.XETRA,IS3Q.XETRA
2025-01-02,67.07,67.79,66.93,67.65,67.65,59680,IS3Q.XETRA,IS3Q.XETRA
2025-01-03,67.24,67.41,67.05,67.37,67.37,28630,IS3Q.XETRA,IS3Q.XETRA
2025-01-06,67.38,67.69,67.2,67.66,67.66,52596,IS3Q.XETRA,IS3Q.XETRA
2025-01-07,67.16,67.65,67.07,67.27,67.27,43628,IS3Q.XETRA,IS3Q.XETRA
2025-01-08,67.37,67.6,67.17,67.45,67.45,29727,IS3Q.XETRA,IS3Q.XETRA
2025-01-09,67.33,67.56,67.3,67.56,67.56,60548,IS3Q.XETRA,IS3Q.XETRA
2025-01-10,67.48,67.56,66.85,66.96,66.96,35138,IS3Q.XETRA,IS3Q.XETRA
2025-01-13,66.84,66.92,66.47,66.77,66.77,47669,IS3Q.XETRA,IS3Q.XETRA
2025-01-14,67.1,67.15,66.38,66.44,66.44,58195,IS3Q.XETRA,IS3Q.XETRA
2025-01-15,66.56,67.61,66.56,67.54,67.54,29973,IS3Q.XETRA,IS3Q.XETRA
2025-01-16,67.87,67.96,67.65,67.78,67.78,52290,IS3Q.XETRA,IS3Q.XETRA
2025-01-17,67.87,68.31,67.8,68.19,68.19,32848,IS3Q.XETRA,IS3Q.XETRA
2025-01-20,68.03,68.05,67.55,67.66,67.66,54110,IS3Q.XETRA,IS3Q.XETRA
2025-01-21,67.69,68.02,67.69,67.76,67.76,39597,IS3Q.XETRA,IS3Q.XETRA
2025-01-22,68.09,68.43,67.96,68.43,68.43,42052,IS3Q.XETRA,IS3Q.XETRA
2025-01-23,68.3,68.45,68.15,68.37,68.37,45550,IS3Q.XETRA,IS3Q.XETRA
2025-01-24,68.3,68.35,68.0,68.06,68.06,60917,IS3Q.XETRA,IS3Q.XETRA
2025-01-27,67.41,67.51,66.65,67.29,67.29,103603,IS3Q.XETRA,IS3Q.XETRA
2025-01-28,67.91,68.28,67.8,68.08,68.08,45746,IS3Q.XETRA,IS3Q.XETRA
2025-01-29,68.53,68.69,68.33,68.37,68.37,61848,IS3Q.XETRA,IS3Q.XETRA
2025-01-30,68.57,68.85,68.36,68.63,68.63,37236,IS3Q.XETRA,IS3Q.XETRA
2025-01-31,69.12,69.47,69.12,69.15,69.15,36691,IS3Q.XETRA,IS3Q.XETRA
2025-02-03,68.49,68.69,68.18,68.69,68.69,78353,IS3Q.XETRA,IS3Q.XETRA
2025-02-04,68.45,68.59,68.18,68.56,68.56,48570,IS3Q.XETRA,IS3Q.XETRA
2025-02-05,68.14,68.3,68.0,68.29,68.29,38497,IS3Q.XETRA,IS3Q.XETRA
2025-02-06,68.99,69.23,68.98,69.09,69.09,27427,IS3Q.XETRA,IS3Q.XETRA
2025-02-07,68.98,69.1,68.75,68.88,68.88,50260,IS3Q.XETRA,IS3Q.XETRA
2025-02-10,69.03,69.36,68.94,69.26,69.26,33887,IS3Q.XETRA,IS3Q.XETRA
2025-02-11,69.21,69.24,69.02,69.15,69.15,55205,IS3Q.XETRA,IS3Q.XETRA
2025-02-12,69.08,69.09,68.55,68.69,68.69,36458,IS3Q.XETRA,IS3Q.XETRA
2025-02-13,68.76,69.13,68.64,69.08,69.08,30725,IS3Q.XETRA,IS3Q.XETRA
2025-02-14,69.16,69.16,68.75,68.77,68.77,21200,IS3Q.XETRA,IS3Q.XETRA
2025-02-17,68.92,69.11,68.88,69.07,69.07,64740,IS3Q.XETRA,IS3Q.XETRA
2025-02-18,69.15,69.33,68.96,69.02,69.02,67744,IS3Q.XETRA,IS3Q.XETRA
2025-02-19,69.22,69.33,69.04,69.32,69.32,20820,IS3Q.XETRA,IS3Q.XETRA
2025-02-20,69.21,69.33,68.87,68.87,68.87,24659,IS3Q.XETRA,IS3Q.XETRA
2025-02-21,69.0,69.29,68.75,68.97,68.97,37308,IS3Q.XETRA,IS3Q.XETRA
2025-02-24,68.48,68.71,68.12,68.39,68.39,35431,IS3Q.XETRA,IS3Q.XETRA
2025-02-25,68.15,68.27,67.45,67.6,67.6,60175,IS3Q.XETRA,IS3Q.XETRA
2025-02-26,68.11,68.41,67.99,68.25,68.25,55900,IS3Q.XETRA,IS3Q.XETRA
2025-02-27,68.21,68.5,67.92,68.37,68.37,28671,IS3Q.XETRA,IS3Q.XETRA
2025-02-28,67.65,67.84,67.43,67.74,67.74,29549,IS3Q.XETRA,IS3Q.XETRA
2025-03-03,68.47,68.48,67.79,67.91,67.91,53365,IS3Q.XETRA,IS3Q.XETRA
2025-03-04,67.13,67.21,65.91,66.06,66.06,50640,IS3Q.XETRA,IS3Q.XETRA
2025-03-05,65.9,65.99,64.75,64.86,64.86,63243,IS3Q.XETRA,IS3Q.XETRA
2025-03-06,65.28,65.33,64.49,64.94,64.94,62600,IS3Q.XETRA,IS3Q.XETRA
2025-03-07,64.44,64.49,63.83,63.83,63.83,50950,IS3Q.XETRA,IS3Q.XETRA
2025-03-10,64.44,64.49,63.55,63.74,63.74,45684,IS3Q.XETRA,IS3Q.XETRA
2025-03-11,63.25,63.28,62.05,62.19,62.19,204555,IS3Q.XETRA,IS3Q.XETRA
2025-03-12,62.39,62.92,61.87,62.48,62.48,85551,IS3Q.XETRA,IS3Q.XETRA
2025-03-13,62.25,62.68,61.89,61.99,61.99,90917,IS3Q.XETRA,IS3Q.XETRA
2025-03-14,62.1,62.73,61.97,62.58,62.58,43183,IS3Q.XETRA,IS3Q.XETRA
2025-03-17,62.56,63.09,62.43,62.81,62.81,94577,IS3Q.XETRA,IS3Q.XETRA
2025-03-18,62.96,63.15,62.34,62.46,62.46,56900,IS3Q.XETRA,IS3Q.XETRA
2025-03-19,62.58,63.13,62.55,63.09,63.09,50873,IS3Q.XETRA,IS3Q.XETRA
2025-03-20,63.39,63.8,63.0,63.34,63.34,44364,IS3Q.XETRA,IS3Q.XETRA
2025-03-21,63.17,63.2,62.6,63.01,63.01,41206,IS3Q.XETRA,IS3Q.XETRA
2025-03-24,63.47,64.09,63.46,64.0,64.0,85054,IS3Q.XETRA,IS3Q.XETRA
2025-03-25,64.09,64.27,64.0,64.13,64.13,34659,IS3Q.XETRA,IS3Q.XETRA
2025-03-26,64.26,64.36,63.92,63.95,63.95,23496,IS3Q.XETRA,IS3Q.XETRA
2025-03-27,63.78,63.97,63.4,63.76,63.76,20145,IS3Q.XETRA,IS3Q.XETRA
2025-03-28,63.49,63.69,62.57,62.59,62.59,31688,IS3Q.XETRA,IS3Q.XETRA
2025-03-31,61.98,62.25,61.68,62.25,62.25,27067,IS3Q.XETRA,IS3Q.XETRA
2025-04-01,62.84,63.09,62.35,62.96,62.96,48025,IS3Q.XETRA,IS3Q.XETRA
2025-04-02,62.98,63.0,62.36,62.83,62.83,44367,IS3Q.XETRA,IS3Q.XETRA
2025-04-03,60.81,61.13,59.6,59.66,59.66,70463,IS3Q.XETRA,IS3Q.XETRA
2025-04-04,59.4,59.58,57.3,57.7,57.7,104273,IS3Q.XETRA,IS3Q.XETRA
2025-04-07,54.25,58.57,53.71,55.86,55.86,192145,IS3Q.XETRA,IS3Q.XETRA
2025-04-08,56.73,58.47,56.7,57.63,57.63,77148,IS3Q.XETRA,IS3Q.XETRA
2025-04-09,55.28,55.67,53.86,55.02,55.02,139861,IS3Q.XETRA,IS3Q.XETRA
2025-04-10,59.61,59.81,56.98,56.98,56.98,108004,IS3Q.XETRA,IS3Q.XETRA
2025-04-11,57.25,57.25,55.88,56.61,56.61,27608,IS3Q.XETRA,IS3Q.XETRA
2025-04-14,57.83,58.7,57.79,58.12,58.12,26705,IS3Q.XETRA,IS3Q.XETRA
2025-04-15,58.37,58.91,58.1,58.63,58.63,38153,IS3Q.XETRA,IS3Q.XETRA
2025-04-16,57.5,57.87,57.28,57.86,57.86,40167,IS3Q.XETRA,IS3Q.XETRA
2025-04-17,57.47,57.64,56.9,57.19,57.19,11348,IS3Q.XETRA,IS3Q.XETRA
2025-04-22,56.13,56.74,55.91,56.68,56.68,68657,IS3Q.XETRA,IS3Q.XETRA
2025-04-23,58.03,58.79,57.93,58.14,58.14,56757,IS3Q.XETRA,IS3Q.XETRA
2025-04-24,57.83,58.68,57.6,58.63,58.63,26883,IS3Q.XETRA,IS3Q.XETRA
2025-04-25,59.26,59.31,58.52,58.71,58.71,26898,IS3Q.XETRA,IS3Q.XETRA
2025-04-28,59.15,59.34,58.84,58.84,58.84,15250,IS3Q.XETRA,IS3Q.XETRA
2025-04-29,59.16,59.4,58.83,59.18,59.18,32515,IS3Q.XETRA,IS3Q.XETRA
2025-04-30,59.46,59.7,58.53,59.49,59.49,29559,IS3Q.XETRA,IS3Q.XETRA
2025-05-02,60.44,60.83,60.24,60.83,60.83,53268,IS3Q.XETRA,IS3Q.XETRA
2025-05-05,60.74,60.98,60.53,60.92,60.92,20353,IS3Q.XETRA,IS3Q.XETRA
2025-05-06,60.77,60.79,60.21,60.6,60.6,18387,IS3Q.XETRA,IS3Q.XETRA
2025-05-07,60.47,60.6,60.18,60.32,60.32,16875,IS3Q.XETRA,IS3Q.XETRA
2025-05-08,61.1,61.36,60.72,61.19,61.19,21234,IS3Q.XETRA,IS3Q.XETRA
2025-05-09,61.17,61.32,60.76,61.02,61.02,23316,IS3Q.XETRA,IS3Q.XETRA
2025-05-12,62.46,63.18,62.46,62.91,62.91,68364,IS3Q.XETRA,IS3Q.XETRA
2025-05-13,63.07,63.37,63.02,63.25,63.25,35500,IS3Q.XETRA,IS3Q.XETRA
2025-05-14,63.07,63.14,62.66,62.97,62.97,33005,IS3Q.XETRA,IS3Q.XETRA
2025-05-15,62.67,63.36,62.6,63.36,63.36,49088,IS3Q.XETRA,IS3Q.XETRA
2025-05-16,63.34,63.73,63.34,63.73,63.73,29841,IS3Q.XETRA,IS3Q.XETRA
2025-05-19,63.19,63.47,62.74,63.47,63.47,34913,IS3Q.XETRA,IS3Q.XETRA
2025-05-20,63.47,63.76,63.4,63.55,63.55,11618,IS3Q.XETRA,IS3Q.XETRA
2025-05-21,62.91,63.05,62.55,63.01,63.01,14228,IS3Q.XETRA,IS3Q.XETRA
2025-05-22,62.45,62.53,62.06,62.42,62.42,13863,IS3Q.XETRA,IS3Q.XETRA
2025-05-23,62.26,62.3,61.2,61.63,61.63,35863,IS3Q.XETRA,IS3Q.XETRA
2025-05-26,61.95,62.2,61.95,62.16,62.16,67669,IS3Q.XETRA,IS3Q.XETRA
2025-05-27,62.16,62.54,62.07,62.52,62.52,14575,IS3Q.XETRA,IS3Q.XETRA
2025-05-28,62.7,62.92,62.44,62.58,62.58,15284,IS3Q.XETRA,IS3Q.XETRA
2025-05-29,63.26,63.46,62.27,62.28,62.28,63761,IS3Q.XETRA,IS3Q.XETRA
2025-05-30,62.32,62.59,62.17,62.31,62.31,30793,IS3Q.XETRA,IS3Q.XETRA
2025-06-02,61.99,62.12,61.63,62.0,62.0,19712,IS3Q.XETRA,IS3Q.XETRA
2025-06-03,62.23,62.67,62.05,62.67,62.67,23415,IS3Q.XETRA,IS3Q.XETRA
2025-06-04,62.8,63.02,62.77,62.92,62.92,17159,IS3Q.XETRA,IS3Q.XETRA
2025-06-05,62.93,63.08,62.41,62.95,62.95,13541,IS3Q.XETRA,IS3Q.XETRA
2025-06-06,62.83,63.45,62.77,63.22,63.22,25232,IS3Q.XETRA,IS3Q.XETRA
2025-06-09,63.14,63.32,63.07,63.09,63.09,55269,IS3Q.XETRA,IS3Q.XETRA
2025-06-10,63.13,63.32,63.02,63.15,63.15,22421,IS3Q.XETRA,IS3Q.XETRA
2025-06-11,63.27,63.34,63.09,63.1,63.1,22705,IS3Q.XETRA,IS3Q.XETRA
2025-06-12,62.63,62.66,62.0,62.51,62.51,13987,IS3Q.XETRA,IS3Q.XETRA
2025-06-13,61.99,62.64,61.9,62.07,62.07,33214,IS3Q.XETRA,IS3Q.XETRA
2025-06-16,61.96,62.32,61.86,62.19,62.19,56073,IS3Q.XETRA,IS3Q.XETRA
2025-06-17,61.93,62.2,61.8,62.11,62.11,43039,IS3Q.XETRA,IS3Q.XETRA
2025-06-18,61.99,62.13,61.86,61.86,61.86,13408,IS3Q.XETRA,IS3Q.XETRA
2025-06-19,61.63,61.69,61.27,61.27,61.27,11620,IS3Q.XETRA,IS3Q.XETRA
2025-06-20,61.46,61.75,61.28,61.41,61.41,25338,IS3Q.XETRA,IS3Q.XETRA
2025-06-23,61.28,61.65,61.28,61.34,61.34,30098,IS3Q.XETRA,IS3Q.XETRA
2025-06-24,62.04,62.06,61.75,61.83,61.83,32493,IS3Q.XETRA,IS3Q.XETRA
2025-06-25,62.15,62.19,61.87,61.89,61.89,39545,IS3Q.XETRA,IS3Q.XETRA
2025-06-26,61.75,61.77,61.51,61.68,61.68,32771,IS3Q.XETRA,IS3Q.XETRA
2025-06-27,62.0,62.3,61.89,62.29,62.29,19961,IS3Q.XETRA,IS3Q.XETRA
2025-06-30,62.31,62.44,62.1,62.13,62.13,52589,IS3Q.XETRA,IS3Q.XETRA
2025-07-01,62.32,62.37,61.9,62.34,62.34,47477,IS3Q.XETRA,IS3Q.XETRA
2025-07-02,62.53,62.57,62.23,62.31,62.31,32445,IS3Q.XETRA,IS3Q.XETRA
2025-07-03,62.41,62.89,62.31,62.86,62.86,41753,IS3Q.XETRA,IS3Q.XETRA
2025-07-04,62.61,62.61,62.34,62.43,62.43,17893,IS3Q.XETRA,IS3Q.XETRA
2025-07-07,62.59,62.91,62.59,62.63,62.63,19155,IS3Q.XETRA,IS3Q.XETRA
2025-07-08,62.48,62.82,62.44,62.72,62.72,22006,IS3Q.XETRA,IS3Q.XETRA
2025-07-09,62.64,63.1,62.59,62.87,62.87,36001,IS3Q.XETRA,IS3Q.XETRA
2025-07-10,62.85,63.4,62.85,63.4,63.4,41264,IS3Q.XETRA,IS3Q.XETRA
2025-07-11,63.16,63.16,62.79,62.9,62.9,109580,IS3Q.XETRA,IS3Q.XETRA
2025-07-14,62.7,62.91,62.64,62.91,62.91,9153,IS3Q.XETRA,IS3Q.XETRA
2025-07-15,63.22,63.31,63.04,63.17,63.17,22848,IS3Q.XETRA,IS3Q.XETRA
2025-07-16,62.65,63.16,62.15,62.15,62.15,59214,IS3Q.XETRA,IS3Q.XETRA
2025-07-17,63.22,63.41,63.15,63.39,63.39,49778,IS3Q.XETRA,IS3Q.XETRA
2025-07-18,63.42,63.45,63.01,63.06,63.06,28018,IS3Q.XETRA,IS3Q.XETRA
2025-07-21,63.19,63.27,63.0,63.07,63.07,14803,IS3Q.XETRA,IS3Q.XETRA
2025-07-22,62.92,63.07,62.7,62.7,62.7,45731,IS3Q.XETRA,IS3Q.XETRA
2025-07-23,63.02,63.28,63.02,63.16,63.16,36661,IS3Q.XETRA,IS3Q.XETRA
2025-07-24,63.26,63.48,63.2,63.28,63.28,22682,IS3Q.XETRA,IS3Q.XETRA
2025-07-25,63.33,63.53,63.27,63.44,63.44,16590,IS3Q.XETRA,IS3Q.XETRA
2025-07-28,63.9,64.07,63.83,64.05,64.05,22037,IS3Q.XETRA,IS3Q.XETRA
2025-07-29,64.4,64.49,64.1,64.1,64.1,24714,IS3Q.XETRA,IS3Q.XETRA
2025-07-30,64.0,64.42,63.88,64.28,64.28,41516,IS3Q.XETRA,IS3Q.XETRA
2024-07-31,79.6,80.95,79.35,80.89,80.89,43274,XDWT.XETRA,XDWT.XETRA
2024-08-01,81.8,82.07,79.86,79.86,79.86,138957,XDWT.XETRA,XDWT.XETRA
2024-08-02,77.16,77.34,74.77,75.91,75.91,98660,XDWT.XETRA,XDWT.XETRA
2024-08-05,69.49,73.61,68.4,73.23,73.23,225996,XDWT.XETRA,XDWT.XETRA
2024-08-06,74.48,74.7,72.8,74.09,74.09,127893,XDWT.XETRA,XDWT.XETRA
2024-08-07,74.59,76.12,74.28,75.54,75.54,72048,XDWT.XETRA,XDWT.XETRA
2024-08-08,73.51,75.27,72.9,75.18,75.18,58855,XDWT.XETRA,XDWT.XETRA
2024-08-09,75.5,76.32,75.11,75.62,75.62,68423,XDWT.XETRA,XDWT.XETRA
2024-08-12,76.19,77.1,75.97,76.45,76.45,41826,XDWT.XETRA,XDWT.XETRA
2024-08-13,77.21,78.32,76.81,78.3,78.3,49895,XDWT.XETRA,XDWT.XETRA
2024-08-14,78.55,78.99,77.56,78.75,78.75,60407,XDWT.XETRA,XDWT.XETRA
2024-08-15,79.03,80.76,78.75,80.56,80.56,120467,XDWT.XETRA,XDWT.XETRA
2024-08-16,81.48,81.53,80.25,80.8,80.8,61955,XDWT.XETRA,XDWT.XETRA
2024-08-19,80.73,80.99,80.25,80.78,80.78,35600,XDWT.XETRA,XDWT.XETRA
2024-08-20,81.85,82.02,80.78,81.12,81.12,30628,XDWT.XETRA,XDWT.XETRA
2024-08-21,81.13,81.81,81.02,81.23,81.23,30983,XDWT.XETRA,XDWT.XETRA
2024-08-22,81.44,82.09,81.06,81.06,81.06,44533,XDWT.XETRA,XDWT.XETRA
2024-08-23,80.47,81.25,79.94,80.48,80.48,76961,XDWT.XETRA,XDWT.XETRA
2024-08-26,80.74,81.13,79.43,80.02,80.02,22563,XDWT.XETRA,XDWT.XETRA
2024-08-27,80.07,80.51,79.27,80.17,80.17,18704,XDWT.XETRA,XDWT.XETRA
2024-08-28,80.58,80.95,79.17,79.55,79.55,26850,XDWT.XETRA,XDWT.XETRA
2024-08-29,79.23,81.29,79.11,80.92,80.92,36156,XDWT.XETRA,XDWT.XETRA
2024-08-30,80.07,80.75,79.88,79.97,79.97,12888,XDWT.XETRA,XDWT.XETRA
2024-09-02,80.34,80.83,80.1,80.74,80.74,55067,XDWT.XETRA,XDWT.XETRA
2024-09-03,80.48,80.71,78.09,78.43,78.43,51767,XDWT.XETRA,XDWT.XETRA
2024-09-04,76.25,77.18,75.8,76.66,76.66,40213,XDWT.XETRA,XDWT.XETRA
2024-09-05,76.42,77.44,75.47,76.25,76.25,32426,XDWT.XETRA,XDWT.XETRA
2024-09-06,75.59,76.45,74.4,74.55,74.55,32204,XDWT.XETRA,XDWT.XETRA
2024-09-09,75.42,75.99,74.92,75.45,75.45,44215,XDWT.XETRA,XDWT.XETRA
2024-09-10,75.77,76.7,75.59,76.43,76.43,22397,XDWT.XETRA,XDWT.XETRA
2024-09-11,76.49,77.57,76.23,76.78,76.78,37715,XDWT.XETRA,XDWT.XETRA
2024-09-12,79.66,79.85,78.69,79.38,79.38,38388,XDWT.XETRA,XDWT.XETRA
2024-09-13,79.69,79.96,79.3,79.91,79.91,28443,XDWT.XETRA,XDWT.XETRA
2024-09-16,79.51,79.6,78.37,78.76,78.76,96653,XDWT.XETRA,XDWT.XETRA
2024-09-17,79.05,79.64,78.93,79.23,79.23,13289,XDWT.XETRA,XDWT.XETRA
2024-09-18,79.08,79.08,78.63,78.72,78.72,30263,XDWT.XETRA,XDWT.XETRA
2024-09-19,79.79,81.15,79.62,80.95,80.95,40486,XDWT.XETRA,XDWT.XETRA
2024-09-20,80.36,80.62,79.92,80.22,80.22,19323,XDWT.XETRA,XDWT.XETRA
2024-09-23,80.41,80.85,80.16,80.36,80.36,59550,XDWT.XETRA,XDWT.XETRA
2024-09-24,80.68,80.84,79.7,80.45,80.45,34465,XDWT.XETRA,XDWT.XETRA
2024-09-25,80.2,81.35,80.1,81.16,81.16,24601,XDWT.XETRA,XDWT.XETRA
2024-09-26,82.45,82.9,81.22,81.44,81.44,44407,XDWT.XETRA,XDWT.XETRA
2024-09-27,81.84,82.15,81.15,81.22,81.22,31543,XDWT.XETRA,XDWT.XETRA
2024-09-30,80.97,81.36,80.42,81.31,81.31,30749,XDWT.XETRA,XDWT.XETRA
2024-10-01,81.87,82.39,79.89,80.31,80.31,90619,XDWT.XETRA,XDWT.XETRA
2024-10-02,80.1,81.16,79.63,81.08,81.08,38140,XDWT.XETRA,XDWT.XETRA
2024-10-03,80.83,81.89,80.39,81.48,81.48,19180,XDWT.XETRA,XDWT.XETRA
2024-10-04,81.29,82.99,81.18,82.08,82.08,33103,XDWT.XETRA,XDWT.XETRA
2024-10-07,82.42,82.74,81.8,82.74,82.74,31306,XDWT.XETRA,XDWT.XETRA
2024-10-08,81.91,83.5,81.88,83.37,83.37,78251,XDWT.XETRA,XDWT.XETRA
2024-10-09,83.57,84.58,83.38,84.58,84.58,62664,XDWT.XETRA,XDWT.XETRA
2024-10-10,84.61,84.8,83.98,84.78,84.78,64767,XDWT.XETRA,XDWT.XETRA
2024-10-11,84.84,85.01,84.42,84.76,84.76,65075,XDWT.XETRA,XDWT.XETRA
2024-10-14,84.86,86.43,84.8,85.92,85.92,49729,XDWT.XETRA,XDWT.XETRA
2024-10-15,86.39,86.54,84.34,84.89,84.89,72959,XDWT.XETRA,XDWT.XETRA
2024-10-16,84.81,84.91,83.77,84.37,84.37,33829,XDWT.XETRA,XDWT.XETRA
2024-10-17,85.64,86.67,85.45,86.0,86.0,61654,XDWT.XETRA,XDWT.XETRA
2024-10-18,85.76,86.05,85.62,85.75,85.75,50497,XDWT.XETRA,XDWT.XETRA
2024-10-21,85.74,86.4,85.17,85.88,85.88,41112,XDWT.XETRA,XDWT.XETRA
2024-10-22,86.42,86.85,86.09,86.55,86.55,39432,XDWT.XETRA,XDWT.XETRA
2024-10-23,86.86,87.05,86.08,86.21,86.21,49144,XDWT.XETRA,XDWT.XETRA
2024-10-24,85.96,86.32,85.48,85.63,85.63,34535,XDWT.XETRA,XDWT.XETRA
2024-10-25,85.72,86.91,85.59,86.77,86.77,57144,XDWT.XETRA,XDWT.XETRA
2024-10-28,86.79,86.95,86.16,86.22,86.22,29797,XDWT.XETRA,XDWT.XETRA
2024-10-29,86.23,87.01,86.03,86.85,86.85,43054,XDWT.XETRA,XDWT.XETRA
2024-10-30,86.91,86.99,85.8,86.02,86.02,27343,XDWT.XETRA,XDWT.XETRA
2024-10-31,84.43,84.69,82.72,82.98,82.98,51922,XDWT.XETRA,XDWT.XETRA
2024-11-01,82.83,83.85,82.6,83.73,83.73,103199,XDWT.XETRA,XDWT.XETRA
2024-11-04,83.44,83.52,82.39,83.16,83.16,40406,XDWT.XETRA,XDWT.XETRA
2024-11-05,83.16,83.98,82.98,83.8,83.8,39431,XDWT.XETRA,XDWT.XETRA
2024-11-06,86.44,87.29,86.12,86.93,86.93,73376,XDWT.XETRA,XDWT.XETRA
2024-11-07,87.34,88.1,87.21,88.07,88.07,53407,XDWT.XETRA,XDWT.XETRA
2024-11-08,88.87,88.98,88.04,88.7,88.7,44368,XDWT.XETRA,XDWT.XETRA
2024-11-11,89.19,89.59,88.39,88.59,88.59,67663,XDWT.XETRA,XDWT.XETRA
2024-11-12,88.77,89.69,88.68,89.6,89.6,42722,XDWT.XETRA,XDWT.XETRA
2024-11-13,89.34,89.72,88.92,89.7,89.7,44441,XDWT.XETRA,XDWT.XETRA
2024-11-14,89.71,90.39,89.57,89.9,89.9,34778,XDWT.XETRA,XDWT.XETRA
2024-11-15,89.18,89.29,87.82,87.82,87.82,43261,XDWT.XETRA,XDWT.XETRA
2024-11-18,87.96,88.17,86.89,88.0,88.0,45630,XDWT.XETRA,XDWT.XETRA
2024-11-19,87.92,88.03,86.59,88.03,88.03,35257,XDWT.XETRA,XDWT.XETRA
2024-11-20,88.84,89.16,87.74,88.18,88.18,30126,XDWT.XETRA,XDWT.XETRA
2024-11-21,88.48,90.34,88.0,89.84,89.84,70627,XDWT.XETRA,XDWT.XETRA
2024-11-22,89.85,90.88,89.84,90.18,90.18,48631,XDWT.XETRA,XDWT.XETRA
2024-11-25,90.6,90.61,89.28,89.72,89.72,45209,XDWT.XETRA,XDWT.XETRA
2024-11-26,89.67,90.24,89.26,90.08,90.08,26573,XDWT.XETRA,XDWT.XETRA
2024-11-27,89.77,89.84,87.87,87.96,87.96,27241,XDWT.XETRA,XDWT.XETRA
2024-11-28,89.23,89.29,88.9,89.02,89.02,21107,XDWT.XETRA,XDWT.XETRA
2024-11-29,88.92,89.72,88.63,89.6,89.6,14901,XDWT.XETRA,XDWT.XETRA
2024-12-02,89.86,91.25,89.39,91.09,91.09,93343,XDWT.XETRA,XDWT.XETRA
2024-12-03,91.03,91.14,90.41,91.0,91.0,48477,XDWT.XETRA,XDWT.XETRA
2024-12-04,91.97,92.91,91.87,92.62,92.62,71901,XDWT.XETRA,XDWT.XETRA
2024-12-05,92.74,93.07,92.27,92.65,92.65,81979,XDWT.XETRA,XDWT.XETRA
2024-12-06,92.25,93.17,91.98,92.68,92.68,45331,XDWT.XETRA,XDWT.XETRA
2024-12-09,92.7,92.86,91.6,92.09,92.09,54966,XDWT.XETRA,XDWT.XETRA
2024-12-10,91.91,92.73,91.81,91.89,91.89,50810,XDWT.XETRA,XDWT.XETRA
2024-12-11,91.6,92.9,91.46,92.86,92.86,46822,XDWT.XETRA,XDWT.XETRA
2024-12-12,92.51,92.91,92.04,92.54,92.54,73895,XDWT.XETRA,XDWT.XETRA
2024-12-13,93.21,93.66,92.14,92.44,92.44,59819,XDWT.XETRA,XDWT.XETRA
2024-12-16,92.7,93.3,92.46,92.97,92.97,57213,XDWT.XETRA,XDWT.XETRA
2024-12-17,93.08,93.42,92.44,93.25,93.25,43741,XDWT.XETRA,XDWT.XETRA
2024-12-18,93.51,94.1,93.25,93.81,93.81,64203,XDWT.XETRA,XDWT.XETRA
2024-12-19,91.59,92.47,91.4,92.43,92.43,64952,XDWT.XETRA,XDWT.XETRA
2024-12-20,91.17,92.75,89.7,92.75,92.75,108551,XDWT.XETRA,XDWT.XETRA
